image_index,time,peak_memory,net_memory_change,method,n_segments,n_samples,compactness,sigma,model,dataset,run_number
36,0.9620149349793792,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
37,0.9574008360505104,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
38,0.9616326820105314,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
39,0.9621175117790699,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
40,0.9599242163822055,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
41,0.9811604404821992,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
42,0.9608528641983867,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
43,0.951168174855411,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
44,0.958316633477807,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
45,0.9535073786973953,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
46,0.9554460933431983,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
47,0.9583237590268254,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
48,0.9699186962097883,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
49,0.9557473864406347,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
50,0.9655664805322886,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
51,0.9808435356244445,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
52,0.9684165362268686,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
53,0.9604062316939235,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
54,0.9611150687560439,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
55,0.9518958805128932,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
56,0.9632817571982741,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
57,0.9546231692656875,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
58,0.9697483675554395,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
59,0.9699088428169489,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
60,0.9547504344955087,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
61,0.9648774601519108,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
62,0.9491250868886709,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
63,0.9352757381275296,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
64,0.9330592714250088,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
65,0.9326547179371119,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
66,0.9324441179633141,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
67,0.9376372657716274,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
68,0.9356663236394525,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
69,0.94035804271698,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
70,0.9368448713794351,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
71,0.9332095570862293,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
72,0.9598098564893007,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
73,0.9333637626841664,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
74,0.9325108267366886,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
75,0.9340527821332216,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
76,0.9292030176147819,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
77,0.9322800412774086,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
78,0.934591606259346,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
79,0.9326557973399758,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
80,0.9885384868830442,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
81,1.0000548968091607,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
82,0.9874766822904348,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
83,0.9666610909625888,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
84,0.961640726774931,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
85,0.9655688218772411,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
86,0.9547484647482634,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
87,0.968993978574872,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
88,0.9571479968726635,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
89,0.9557899748906493,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
90,0.966030478477478,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
91,0.9571858318522573,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
92,0.9656498217955232,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
93,0.9756616661325097,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
94,0.955029453150928,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
95,0.962448419071734,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
96,0.9599953377619386,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
97,0.9630621857941151,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
98,0.975770166143775,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
99,0.9577618883922696,138.16015625,0.19140625,LIME2,50,200,10.0,1.0,resnet50,ImageNet,1
