image_index,time,peak_memory,net_memory_change,method,n_segments,n_samples,compactness,sigma,model,dataset,run_number
79,0.513665665872395,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
80,0.5106058642268181,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
81,0.51322166249156,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
82,0.5134935220703483,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
83,0.5169678563252091,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
84,0.5109604746103287,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
85,0.5171579588204622,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
86,0.5151651399210095,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
87,0.5186027148738503,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
88,0.511879201978445,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
89,0.5239250678569078,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
90,0.5180888287723064,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
91,0.5137402610853314,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
92,0.5102834375575185,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
93,0.5128803495317698,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
94,0.5218104757368565,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
95,0.5062287738546729,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
96,0.49907046649605036,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
97,0.49368874728679657,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
98,0.4963376261293888,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
99,0.49444472696632147,137.671875,0.19140625,LIME2,50,100,10.0,2.0,resnet50,ImageNet,1
